Orthogroup	Duplications (all)	Duplications (50% support)
OG0009771	0	0
OG0009772	0	0
OG0009773	0	0
OG0009774	0	0
OG0009775	1	1
OG0009776	2	2
OG0009777	2	2
OG0009778	0	0
OG0009779	4	4
OG0009780	0	0
OG0009781	0	0
OG0009782	2	2
OG0009783	0	0
OG0009784	0	0
OG0009785	1	1
OG0009786	1	1
OG0009787	0	0
OG0009788	1	1
OG0009789	1	1
OG0009790	0	0
OG0009791	0	0
OG0009792	1	1
OG0009793	2	2
OG0009794	0	0
OG0009795	0	0
OG0009796	0	0
OG0009797	0	0
OG0009798	0	0
OG0009799	2	2
OG0009800	3	3
OG0009801	0	0
OG0009802	1	1
OG0009803	0	0
OG0009804	2	2
OG0009805	2	2
OG0009806	0	0
OG0009807	2	2
OG0009808	1	1
OG0009809	1	1
OG0009810	1	1
OG0009811	1	1
OG0009812	0	0
OG0009813	2	2
OG0009814	2	2
OG0009815	0	0
OG0009816	1	1
OG0009817	1	1
OG0009818	0	0
OG0009819	0	0
OG0009820	0	0
OG0009821	0	0
OG0009822	4	4
OG0009823	0	0
OG0009824	0	0
OG0009825	0	0
OG0009826	1	1
OG0009827	1	1
OG0009828	3	3
OG0009829	0	0
OG0009830	1	1
OG0009831	3	3
OG0009832	4	4
OG0009833	1	1
OG0009834	0	0
OG0009835	3	3
OG0009836	3	3
OG0009837	0	0
OG0009838	3	3
OG0009839	0	0
OG0009840	4	4
OG0009841	3	3
OG0009842	1	1
OG0009843	0	0
OG0009844	3	3
OG0009845	3	3
OG0009846	4	4
OG0009847	0	0
OG0009848	1	1
OG0009849	1	1
OG0009850	2	2
OG0009851	2	2
OG0009852	2	2
OG0009853	1	1
OG0009854	2	2
OG0009855	1	1
OG0009856	1	1
OG0009857	0	0
OG0009858	0	0
OG0009859	0	0
OG0009860	0	0
OG0009861	0	0
OG0009862	0	0
OG0009863	3	3
OG0009864	0	0
OG0009865	0	0
OG0009866	1	1
OG0009867	2	2
OG0009868	3	3
OG0009869	0	0
OG0009870	1	1
OG0009871	4	4
OG0009872	4	4
OG0009873	4	4
OG0009874	4	4
OG0009875	4	4
OG0009876	2	2
OG0009877	4	4
OG0009878	3	3
OG0009879	4	4
OG0009880	4	4
OG0009881	0	0
OG0009882	4	4
OG0009883	3	3
OG0009884	3	3
OG0009885	4	4
OG0009886	4	4
OG0009887	4	4
OG0009888	0	0
OG0009889	4	4
OG0009890	2	2
OG0009891	0	0
OG0009892	0	0
OG0009893	3	3
OG0009894	4	4
OG0009895	3	3
OG0009896	4	4
OG0009897	3	3
OG0009898	1	1
OG0009899	4	4
OG0009900	2	2
OG0009901	2	2
OG0009902	2	2
OG0009903	1	1
OG0009904	1	1
OG0009905	2	2
OG0009906	1	1
OG0009907	0	0
OG0009908	2	2
OG0009909	1	1
OG0009910	4	4
OG0009911	0	0
OG0009912	0	0
OG0009913	4	4
OG0009914	2	2
OG0009915	0	0
OG0009916	1	1
OG0009917	1	1
OG0009918	1	1
OG0009919	2	2
OG0009920	4	4
OG0009921	4	4
OG0009922	3	3
OG0009923	4	4
OG0009924	4	4
OG0009925	4	4
OG0009926	4	4
OG0009927	2	2
OG0009928	4	4
OG0009929	4	4
OG0009930	4	4
OG0009931	4	4
OG0009932	4	4
OG0009933	4	4
OG0009934	4	4
OG0009935	2	2
OG0009936	4	4
OG0009937	4	4
OG0009938	2	2
OG0009939	4	4
OG0009940	4	4
OG0009941	4	4
OG0009942	4	4
OG0009943	4	4
OG0009944	4	4
OG0009945	4	4
OG0009946	3	3
OG0009947	4	4
OG0009948	4	4
OG0009949	4	4
OG0009950	4	4
OG0009951	4	4
OG0009952	3	3
OG0009953	2	2
OG0009954	4	4
OG0009955	4	4
OG0009956	4	4
OG0009957	2	2
OG0009958	4	4
OG0009959	2	2
OG0009960	4	4
OG0009961	4	4
OG0009962	1	1
OG0009963	3	3
OG0009964	3	3
OG0009965	4	4
OG0009966	3	3
OG0009967	2	2
OG0009968	1	1
OG0009969	4	4
OG0009970	4	4
OG0009971	3	3
OG0009972	4	4
OG0009973	4	4
OG0009974	4	4
OG0009975	4	4
OG0009976	4	4
OG0009977	4	4
OG0009978	4	4
OG0009979	4	4
OG0009980	4	4
OG0009981	4	4
OG0009982	3	3
OG0009983	4	4
OG0009984	4	4
OG0009985	3	3
OG0009986	4	4
OG0009987	4	4
OG0009988	4	4
OG0009989	4	4
OG0009990	2	2
OG0009991	4	4
OG0009992	2	2
OG0009993	3	3
OG0009994	4	4
OG0009995	1	1
OG0009996	4	4
OG0009997	3	3
OG0009998	4	4
OG0009999	4	4
OG0010000	2	2
OG0010001	4	4
OG0010002	4	4
OG0010003	4	4
OG0010004	4	4
OG0010005	4	4
OG0010006	4	4
OG0010007	4	4
OG0010008	4	4
OG0010009	4	4
OG0010010	4	4
OG0010011	4	4
OG0010012	4	4
OG0010013	4	4
OG0010014	3	3
OG0010015	4	4
OG0010016	4	4
OG0010017	4	4
OG0010018	4	4
OG0010019	4	4
OG0010020	4	4
OG0010021	3	3
OG0010022	4	4
OG0010023	4	4
OG0010024	4	4
OG0010025	4	4
OG0010026	4	4
OG0010027	4	4
OG0010028	4	4
OG0010029	3	3
OG0010030	4	4
OG0010031	4	4
OG0010032	4	4
OG0010033	3	3
OG0010034	4	4
OG0010035	4	4
OG0010036	4	4
OG0010037	3	3
OG0010038	4	4
OG0010039	4	4
OG0010040	3	3
OG0010041	4	4
OG0010042	4	4
OG0010043	4	4
OG0010044	4	4
OG0010045	4	4
OG0010046	4	4
OG0010047	4	4
OG0010048	4	4
OG0010049	3	3
OG0010050	4	4
OG0010051	4	4
OG0010052	4	4
OG0010053	4	4
OG0010054	4	4
OG0010055	4	4
OG0010056	4	4
OG0010057	3	3
OG0010058	4	4
OG0010059	3	3
OG0010060	4	4
OG0010061	4	4
OG0010062	3	3
OG0010063	4	4
OG0010064	4	4
OG0010065	4	4
OG0010066	3	3
OG0010067	4	4
OG0010068	4	4
OG0010069	4	4
OG0010070	4	4
OG0010071	4	4
OG0010072	4	4
OG0010073	4	4
OG0010074	4	4
OG0010075	4	4
OG0010076	4	4
OG0010077	4	4
OG0010078	4	4
OG0010079	4	4
OG0010080	4	4
OG0010081	4	4
OG0010082	4	4
OG0010083	4	4
OG0010084	4	4
OG0010085	4	4
OG0010086	4	4
OG0010087	4	4
OG0010088	4	4
OG0010089	4	4
OG0010090	4	4
OG0010091	4	4
OG0010092	4	4
OG0010093	4	4
OG0010094	4	4
OG0010095	4	4
OG0010096	4	4
OG0010097	4	4
OG0010098	4	4
OG0010099	4	4
OG0010100	4	4
OG0010101	4	4
OG0010102	4	4
OG0010103	4	4
OG0010104	4	4
OG0010105	4	4
OG0010106	4	4
OG0010107	4	4
OG0010108	4	4
OG0010109	4	4
OG0010110	4	4
OG0010111	4	4
OG0010112	4	4
OG0010113	4	4
OG0010114	4	4
OG0010115	4	4
OG0010116	4	4
OG0010117	4	4
OG0010118	4	4
OG0010119	4	4
OG0010120	4	4
OG0010121	4	4
OG0010122	4	4
OG0010123	4	4
OG0010124	4	4
OG0010125	4	4
OG0010126	4	4
OG0010127	4	4
OG0010128	4	4
OG0010129	4	4
OG0010130	4	4
OG0010131	4	4
OG0010132	4	4
OG0010133	4	4
OG0010134	4	4
OG0010135	4	4
OG0010136	4	4
OG0010137	4	4
OG0010138	4	4
OG0010139	4	4
OG0010140	4	4
OG0010141	4	4
OG0010142	4	4
OG0010143	4	4
OG0010144	4	4
OG0010145	4	4
OG0010146	4	4
OG0010147	2	2
OG0010148	3	3
OG0010149	1	1
OG0010150	1	1
OG0010151	0	0
OG0010152	0	0
OG0010153	2	2
OG0010154	3	3
OG0010155	2	2
OG0010156	0	0
OG0010157	1	1
OG0010158	0	0
OG0010159	0	0
OG0010160	2	2
OG0010161	1	1
OG0010162	1	1
OG0010163	0	0
OG0010164	2	2
OG0010165	0	0
OG0010166	2	2
OG0010167	1	1
OG0010168	2	2
OG0010169	1	1
OG0010170	0	0
OG0010171	1	1
OG0010172	2	2
OG0010173	3	3
OG0010174	0	0
OG0010175	0	0
OG0010176	2	2
OG0010177	2	2
OG0010178	2	2
OG0010179	1	1
OG0010180	1	1
OG0010181	0	0
OG0010182	1	1
OG0010183	2	2
OG0010184	2	2
OG0010185	3	3
OG0010186	0	0
OG0010187	1	1
OG0010188	0	0
OG0010189	0	0
OG0010190	0	0
OG0010191	1	1
OG0010192	2	2
OG0010193	0	0
OG0010194	0	0
OG0010195	0	0
OG0010196	0	0
OG0010197	2	2
OG0010198	0	0
OG0010199	1	1
OG0010200	2	2
OG0010201	0	0
OG0010202	0	0
OG0010203	1	1
OG0010204	1	1
OG0010205	0	0
OG0010206	1	1
OG0010207	0	0
OG0010208	0	0
OG0010209	1	1
OG0010210	2	2
OG0010211	2	2
OG0010212	2	2
OG0010213	1	1
OG0010214	0	0
OG0010215	0	0
OG0010216	0	0
OG0010217	0	0
OG0010218	0	0
OG0010219	1	1
OG0010220	0	0
OG0010221	0	0
OG0010222	2	2
OG0010223	0	0
OG0010224	2	2
OG0010225	0	0
OG0010226	1	1
OG0010227	2	2
OG0010228	1	1
OG0010229	0	0
OG0010230	0	0
OG0010231	1	1
OG0010232	1	1
OG0010233	0	0
OG0010234	1	1
OG0010235	2	2
OG0010236	1	1
OG0010237	0	0
OG0010238	0	0
OG0010239	0	0
OG0010240	2	2
OG0010241	0	0
OG0010242	0	0
OG0010243	0	0
OG0010244	0	0
OG0010245	0	0
OG0010246	2	2
OG0010247	0	0
OG0010248	1	1
OG0010249	0	0
OG0010250	0	0
OG0010251	2	2
OG0010252	2	2
OG0010253	0	0
OG0010254	1	1
OG0010255	0	0
OG0010256	2	2
OG0010257	0	0
OG0010258	0	0
OG0010259	1	1
OG0010260	0	0
OG0010261	0	0
OG0010262	0	0
OG0010263	2	2
OG0010264	0	0
OG0010265	0	0
OG0010266	1	1
OG0010267	0	0
OG0010268	1	1
OG0010269	0	0
OG0010270	0	0
OG0010271	2	2
OG0010272	2	2
OG0010273	0	0
OG0010274	1	1
OG0010275	0	0
OG0010276	0	0
OG0010277	2	2
OG0010278	2	2
OG0010279	1	1
OG0010280	1	1
OG0010281	0	0
OG0010282	1	1
OG0010283	1	1
OG0010284	0	0
OG0010285	2	2
OG0010286	1	1
OG0010287	1	1
OG0010288	1	1
OG0010289	2	2
OG0010290	0	0
OG0010291	0	0
OG0010292	0	0
OG0010293	0	0
OG0010294	0	0
OG0010295	1	1
OG0010296	1	1
OG0010297	0	0
OG0010298	1	1
OG0010299	1	1
OG0010300	0	0
OG0010301	0	0
OG0010302	2	2
OG0010303	2	2
OG0010304	0	0
OG0010305	1	1
OG0010306	0	0
OG0010307	0	0
OG0010308	0	0
OG0010309	0	0
OG0010310	0	0
OG0010311	0	0
OG0010312	2	2
OG0010313	0	0
OG0010314	1	1
OG0010315	0	0
OG0010316	0	0
OG0010317	0	0
OG0010318	2	2
OG0010319	1	1
OG0010320	0	0
OG0010321	2	2
OG0010322	2	2
OG0010323	0	0
OG0010324	0	0
OG0010325	0	0
OG0010326	1	1
OG0010327	1	1
OG0010328	3	3
OG0010329	3	3
OG0010330	3	3
OG0010331	2	2
OG0010332	2	2
OG0010333	2	2
OG0010334	1	1
OG0010335	2	2
OG0010336	0	0
OG0010337	1	1
OG0010338	3	3
OG0010339	2	2
OG0010340	1	1
OG0010341	2	2
OG0010342	1	1
OG0010343	2	2
OG0010344	0	0
OG0010345	1	1
OG0010346	0	0
OG0010347	0	0
OG0010348	1	1
OG0010349	1	1
OG0010350	1	1
OG0010351	2	2
OG0010352	1	1
OG0010353	0	0
OG0010354	2	2
OG0010355	1	1
OG0010356	2	2
OG0010357	2	2
OG0010358	1	1
OG0010359	2	2
OG0010360	1	1
OG0010361	1	1
OG0010362	1	1
OG0010363	1	1
OG0010364	1	1
OG0010365	0	0
OG0010366	1	1
OG0010367	3	3
OG0010368	1	1
OG0010369	0	0
OG0010370	3	3
OG0010371	1	1
OG0010372	0	0
OG0010373	3	3
OG0010374	3	3
OG0010375	2	2
OG0010376	1	1
OG0010377	2	2
OG0010378	0	0
OG0010379	3	3
OG0010380	2	2
OG0010381	2	2
OG0010382	1	1
OG0010383	1	1
OG0010384	1	1
OG0010385	1	1
OG0010386	1	1
OG0010387	0	0
OG0010388	0	0
OG0010389	0	0
OG0010390	1	1
OG0010391	1	1
OG0010392	1	1
OG0010393	1	1
OG0010394	0	0
OG0010395	1	1
OG0010396	1	1
OG0010397	0	0
OG0010398	2	2
OG0010399	0	0
OG0010400	1	1
OG0010401	1	1
OG0010402	0	0
OG0010403	1	1
OG0010404	1	1
OG0010405	0	0
OG0010406	1	1
OG0010407	0	0
OG0010408	1	1
OG0010409	1	1
OG0010410	2	2
OG0010411	0	0
OG0010412	1	1
OG0010413	0	0
OG0010414	1	1
OG0010415	1	1
OG0010416	0	0
OG0010417	3	3
OG0010418	3	3
OG0010419	2	2
OG0010420	0	0
OG0010421	1	1
OG0010422	1	1
OG0010423	0	0
OG0010424	0	0
OG0010425	1	1
OG0010426	2	2
OG0010427	0	0
OG0010428	0	0
OG0010429	2	2
OG0010430	1	1
OG0010431	0	0
OG0010432	1	1
OG0010433	1	1
OG0010434	2	2
OG0010435	3	3
OG0010436	1	1
OG0010437	2	2
OG0010438	2	2
OG0010439	0	0
OG0010440	2	2
OG0010441	1	1
OG0010442	1	1
OG0010443	0	0
OG0010444	3	3
OG0010445	1	1
OG0010446	0	0
OG0010447	1	1
OG0010448	1	1
OG0010449	0	0
OG0010450	2	2
OG0010451	1	1
OG0010452	1	1
OG0010453	0	0
OG0010454	1	1
OG0010455	0	0
OG0010456	0	0
OG0010457	1	1
OG0010458	2	2
OG0010459	0	0
OG0010460	1	1
OG0010461	1	1
OG0010462	0	0
OG0010463	2	2
OG0010464	1	1
OG0010465	1	1
OG0010466	0	0
OG0010467	1	1
OG0010468	2	2
OG0010469	1	1
OG0010470	0	0
OG0010471	0	0
OG0010472	1	1
OG0010473	1	1
OG0010474	3	3
OG0010475	2	2
OG0010476	1	1
OG0010477	0	0
OG0010478	1	1
OG0010479	2	2
OG0010480	0	0
OG0010481	1	1
OG0010482	1	1
OG0010483	1	1
OG0010484	2	2
OG0010485	2	2
OG0010486	2	2
OG0010487	0	0
OG0010488	1	1
OG0010489	2	2
OG0010490	0	0
OG0010491	2	2
OG0010492	1	1
OG0010493	1	1
OG0010494	1	1
OG0010495	1	1
OG0010496	0	0
OG0010497	1	1
OG0010498	0	0
OG0010499	1	1
OG0010500	0	0
OG0010501	1	1
OG0010502	0	0
OG0010503	1	1
OG0010504	0	0
OG0010505	0	0
OG0010506	0	0
OG0010507	0	0
OG0010508	1	1
OG0010509	1	1
OG0010510	0	0
OG0010511	1	1
OG0010512	1	1
OG0010513	1	1
OG0010514	0	0
OG0010515	1	1
OG0010516	2	2
OG0010517	0	0
OG0010518	0	0
OG0010519	1	1
OG0010520	0	0
OG0010521	1	1
OG0010522	1	1
OG0010523	1	1
OG0010524	0	0
OG0010525	0	0
OG0010526	3	3
OG0010527	0	0
OG0010528	1	1
OG0010529	0	0
OG0010530	0	0
OG0010531	2	2
OG0010532	1	1
OG0010533	1	1
OG0010534	0	0
OG0010535	2	2
OG0010536	1	1
OG0010537	0	0
OG0010538	1	1
OG0010539	1	1
OG0010540	1	1
OG0010541	0	0
OG0010542	0	0
OG0010543	0	0
OG0010544	2	2
OG0010545	2	2
OG0010546	0	0
OG0010547	0	0
OG0010548	2	2
OG0010549	1	1
OG0010550	1	1
OG0010551	1	1
OG0010552	1	1
OG0010553	0	0
OG0010554	1	1
OG0010555	1	1
OG0010556	1	1
OG0010557	1	1
OG0010558	0	0
OG0010559	1	1
OG0010560	2	2
OG0010561	1	1
OG0010562	0	0
OG0010563	0	0
OG0010564	3	3
OG0010565	1	1
OG0010566	1	1
OG0010567	0	0
OG0010568	0	0
OG0010569	2	2
OG0010570	1	1
OG0010571	2	2
OG0010572	1	1
OG0010573	2	2
OG0010574	3	3
OG0010575	3	3
OG0010576	1	1
OG0010577	0	0
OG0010578	1	1
OG0010579	2	2
OG0010580	1	1
OG0010581	0	0
OG0010582	3	3
OG0010583	1	1
OG0010584	1	1
OG0010585	1	1
OG0010586	1	1
OG0010587	1	1
OG0010588	2	2
OG0010589	1	1
OG0010590	1	1
OG0010591	2	2
OG0010592	0	0
OG0010593	0	0
OG0010594	0	0
OG0010595	0	0
OG0010596	0	0
OG0010597	1	1
OG0010598	2	2
OG0010599	1	1
OG0010600	3	3
OG0010601	1	1
OG0010602	3	3
OG0010603	3	3
OG0010604	3	3
OG0010605	2	2
OG0010606	3	3
OG0010607	0	0
OG0010608	0	0
OG0010609	2	2
OG0010610	2	2
OG0010611	3	3
OG0010612	1	1
OG0010613	2	2
OG0010614	1	1
OG0010615	3	3
OG0010616	2	2
OG0010617	2	2
OG0010618	1	1
OG0010619	1	1
OG0010620	1	1
OG0010621	1	1
OG0010622	2	2
OG0010623	1	1
OG0010624	2	2
OG0010625	2	2
OG0010626	2	2
OG0010627	2	2
OG0010628	2	2
OG0010629	0	0
OG0010630	1	1
OG0010631	3	3
OG0010632	2	2
OG0010633	1	1
OG0010634	2	2
OG0010635	2	2
OG0010636	1	1
OG0010637	2	2
OG0010638	2	2
OG0010639	1	1
OG0010640	0	0
OG0010641	1	1
OG0010642	2	2
OG0010643	2	2
OG0010644	2	2
OG0010645	1	1
OG0010646	1	1
OG0010647	2	2
OG0010648	1	1
OG0010649	0	0
OG0010650	1	1
OG0010651	0	0
OG0010652	1	1
OG0010653	1	1
OG0010654	1	1
OG0010655	0	0
OG0010656	2	2
OG0010657	1	1
OG0010658	1	1
OG0010659	1	1
OG0010660	0	0
OG0010661	1	1
OG0010662	2	2
OG0010663	1	1
OG0010664	2	2
OG0010665	3	3
OG0010666	3	3
OG0010667	3	3
OG0010668	0	0
OG0010669	2	2
OG0010670	0	0
OG0010671	3	3
OG0010672	3	3
OG0010673	3	3
OG0010674	3	3
OG0010675	3	3
OG0010676	3	3
OG0010677	3	3
OG0010678	2	2
OG0010679	3	3
OG0010680	0	0
OG0010681	3	3
OG0010682	2	2
OG0010683	3	3
OG0010684	2	2
OG0010685	3	3
OG0010686	3	3
OG0010687	3	3
OG0010688	3	3
OG0010689	2	2
OG0010690	1	1
OG0010691	3	3
OG0010692	2	2
OG0010693	3	3
OG0010694	3	3
OG0010695	3	3
OG0010696	0	0
OG0010697	2	2
OG0010698	3	3
OG0010699	3	3
OG0010700	2	2
OG0010701	2	2
OG0010702	0	0
OG0010703	2	2
OG0010704	2	2
OG0010705	2	2
OG0010706	1	1
OG0010707	3	3
OG0010708	3	3
OG0010709	3	3
OG0010710	2	2
OG0010711	0	0
OG0010712	1	1
OG0010713	3	3
OG0010714	2	2
OG0010715	1	1
OG0010716	3	3
OG0010717	0	0
OG0010718	1	1
OG0010719	3	3
OG0010720	2	2
OG0010721	2	2
OG0010722	1	1
OG0010723	3	3
OG0010724	3	3
OG0010725	2	2
OG0010726	3	3
OG0010727	2	2
OG0010728	0	0
OG0010729	0	0
OG0010730	0	0
OG0010731	0	0
OG0010732	3	3
OG0010733	3	3
OG0010734	2	2
OG0010735	1	1
OG0010736	3	3
OG0010737	2	2
OG0010738	1	1
OG0010739	3	3
OG0010740	0	0
OG0010741	3	3
OG0010742	3	3
OG0010743	3	3
OG0010744	3	3
OG0010745	3	3
OG0010746	3	3
OG0010747	3	3
OG0010748	3	3
OG0010749	3	3
OG0010750	2	2
OG0010751	3	3
OG0010752	3	3
OG0010753	2	2
OG0010754	3	3
OG0010755	3	3
OG0010756	3	3
OG0010757	3	3
OG0010758	3	3
OG0010759	3	3
OG0010760	3	3
OG0010761	3	3
OG0010762	3	3
OG0010763	3	3
OG0010764	3	3
OG0010765	3	3
OG0010766	3	3
OG0010767	3	3
OG0010768	2	2
OG0010769	3	3
OG0010770	3	3
OG0010771	3	3
OG0010772	1	1
OG0010773	3	3
OG0010774	3	3
OG0010775	3	3
OG0010776	1	1
OG0010777	3	3
OG0010778	1	1
OG0010779	3	3
OG0010780	3	3
OG0010781	3	3
OG0010782	3	3
OG0010783	2	2
OG0010784	2	2
OG0010785	1	1
OG0010786	0	0
OG0010787	3	3
OG0010788	3	3
OG0010789	3	3
OG0010790	3	3
OG0010791	2	2
OG0010792	3	3
OG0010793	0	0
OG0010794	3	3
OG0010795	1	1
OG0010796	3	3
OG0010797	0	0
OG0010798	2	2
OG0010799	1	1
OG0010800	3	3
OG0010801	3	3
OG0010802	3	3
OG0010803	3	3
OG0010804	3	3
OG0010805	3	3
OG0010806	3	3
OG0010807	3	3
OG0010808	3	3
OG0010809	1	1
OG0010810	1	1
OG0010811	3	3
OG0010812	3	3
OG0010813	1	1
OG0010814	3	3
OG0010815	3	3
OG0010816	2	2
OG0010817	3	3
OG0010818	3	3
OG0010819	3	3
OG0010820	3	3
OG0010821	2	2
OG0010822	2	2
OG0010823	3	3
OG0010824	2	2
OG0010825	3	3
OG0010826	3	3
OG0010827	3	3
OG0010828	3	3
OG0010829	1	1
OG0010830	3	3
OG0010831	3	3
OG0010832	0	0
OG0010833	3	3
OG0010834	3	3
OG0010835	2	2
OG0010836	3	3
OG0010837	3	3
OG0010838	2	2
OG0010839	1	1
OG0010840	2	2
OG0010841	2	2
OG0010842	2	2
OG0010843	3	3
OG0010844	0	0
OG0010845	2	2
OG0010846	3	3
OG0010847	3	3
OG0010848	3	3
OG0010849	3	3
OG0010850	3	3
OG0010851	3	3
OG0010852	1	1
OG0010853	3	3
OG0010854	3	3
OG0010855	3	3
OG0010856	2	2
OG0010857	3	3
OG0010858	3	3
OG0010859	3	3
OG0010860	3	3
OG0010861	3	3
OG0010862	3	3
OG0010863	3	3
OG0010864	3	3
OG0010865	3	3
OG0010866	3	3
OG0010867	3	3
OG0010868	3	3
OG0010869	3	3
OG0010870	3	3
OG0010871	3	3
OG0010872	3	3
OG0010873	3	3
OG0010874	3	3
OG0010875	3	3
OG0010876	3	3
OG0010877	3	3
OG0010878	3	3
OG0010879	3	3
OG0010880	3	3
OG0010881	3	3
OG0010882	2	2
OG0010883	3	3
OG0010884	3	3
OG0010885	3	3
OG0010886	3	3
OG0010887	3	3
OG0010888	2	2
OG0010889	3	3
OG0010890	3	3
OG0010891	3	3
OG0010892	3	3
OG0010893	3	3
OG0010894	3	3
OG0010895	3	3
OG0010896	3	3
OG0010897	3	3
OG0010898	2	2
OG0010899	3	3
OG0010900	3	3
OG0010901	3	3
OG0010902	3	3
OG0010903	3	3
OG0010904	3	3
OG0010905	3	3
OG0010906	3	3
OG0010907	3	3
OG0010908	2	2
OG0010909	3	3
OG0010910	3	3
OG0010911	2	2
OG0010912	3	3
OG0010913	3	3
OG0010914	3	3
OG0010915	3	3
OG0010916	3	3
OG0010917	2	2
OG0010918	2	2
OG0010919	3	3
OG0010920	3	3
OG0010921	3	3
OG0010922	3	3
OG0010923	3	3
OG0010924	3	3
OG0010925	3	3
OG0010926	3	3
OG0010927	3	3
OG0010928	3	3
OG0010929	3	3
OG0010930	3	3
OG0010931	3	3
OG0010932	3	3
OG0010933	3	3
OG0010934	3	3
OG0010935	3	3
OG0010936	3	3
OG0010937	3	3
OG0010938	3	3
OG0010939	3	3
OG0010940	3	3
OG0010941	3	3
OG0010942	3	3
OG0010943	3	3
OG0010944	3	3
OG0010945	3	3
OG0010946	3	3
OG0010947	3	3
OG0010948	3	3
OG0010949	3	3
OG0010950	3	3
OG0010951	3	3
OG0010952	3	3
OG0010953	3	3
OG0010954	3	3
OG0010955	3	3
OG0010956	3	3
OG0010957	3	3
OG0010958	3	3
OG0010959	3	3
OG0010960	2	2
OG0010961	3	3
OG0010962	3	3
OG0010963	3	3
OG0010964	3	3
OG0010965	3	3
OG0010966	3	3
OG0010967	3	3
OG0010968	3	3
OG0010969	3	3
OG0010970	3	3
OG0010971	3	3
OG0010972	3	3
OG0010973	3	3
OG0010974	3	3
OG0010975	3	3
OG0010976	3	3
OG0010977	3	3
OG0010978	3	3
OG0010979	3	3
OG0010980	3	3
OG0010981	3	3
OG0010982	3	3
OG0010983	3	3
OG0010984	3	3
OG0010985	3	3
OG0010986	3	3
OG0010987	3	3
OG0010988	3	3
OG0010989	3	3
OG0010990	3	3
OG0010991	3	3
OG0010992	2	2
OG0010993	3	3
OG0010994	3	3
OG0010995	3	3
OG0010996	3	3
OG0010997	3	3
OG0010998	3	3
OG0010999	3	3
OG0011000	3	3
OG0011001	3	3
OG0011002	2	2
OG0011003	3	3
OG0011004	3	3
OG0011005	3	3
OG0011006	3	3
OG0011007	3	3
OG0011008	3	3
OG0011009	3	3
OG0011010	3	3
OG0011011	3	3
OG0011012	3	3
OG0011013	3	3
OG0011014	3	3
OG0011015	3	3
OG0011016	3	3
OG0011017	3	3
OG0011018	3	3
OG0011019	3	3
OG0011020	3	3
OG0011021	3	3
OG0011022	3	3
OG0011023	3	3
OG0011024	3	3
OG0011025	3	3
OG0011026	3	3
OG0011027	3	3
OG0011028	3	3
OG0011029	3	3
OG0011030	3	3
OG0011031	3	3
OG0011032	3	3
OG0011033	2	2
OG0011034	2	2
OG0011035	3	3
OG0011036	2	2
OG0011037	3	3
OG0011038	3	3
OG0011039	3	3
OG0011040	3	3
OG0011041	3	3
OG0011042	3	3
OG0011043	3	3
OG0011044	3	3
OG0011045	3	3
OG0011046	3	3
OG0011047	3	3
OG0011048	3	3
OG0011049	3	3
OG0011050	3	3
OG0011051	3	3
OG0011052	3	3
OG0011053	2	2
OG0011054	3	3
OG0011055	3	3
OG0011056	3	3
OG0011057	3	3
OG0011058	3	3
OG0011059	3	3
OG0011060	3	3
OG0011061	3	3
OG0011062	3	3
OG0011063	3	3
OG0011064	3	3
OG0011065	3	3
OG0011066	3	3
OG0011067	3	3
OG0011068	3	3
OG0011069	3	3
OG0011070	3	3
OG0011071	3	3
OG0011072	3	3
OG0011073	3	3
OG0011074	3	3
OG0011075	3	3
OG0011076	3	3
OG0011077	3	3
OG0011078	3	3
OG0011079	3	3
OG0011080	3	3
OG0011081	3	3
OG0011082	3	3
OG0011083	3	3
OG0011084	3	3
OG0011085	3	3
OG0011086	3	3
OG0011087	3	3
OG0011088	3	3
OG0011089	3	3
OG0011090	3	3
OG0011091	3	3
OG0011092	3	3
OG0011093	3	3
OG0011094	3	3
OG0011095	3	3
OG0011096	3	3
OG0011097	3	3
OG0011098	3	3
OG0011099	3	3
OG0011100	3	3
OG0011101	3	3
OG0011102	3	3
OG0011103	3	3
OG0011104	3	3
